Grid_ID,Lon,Lat,FR_Natural,FR_Natural_ZeroUndefined,FR_Historical,FR_Historical_ZeroUndefined,FR_Factual,FR_Factual_ZeroUndefined,Model,Event_Type,Delta_Total,Delta_HA,Delta_CC,Delta_Total_ZeroUndefined,Delta_HA_ZeroUndefined,Delta_CC_ZeroUndefined
4147,97.25,38.25,0.7402597402597403,0.7391304347826086,0.7229437229437229,0.7217391304347827,0.9688715953307392,0.96875,jules-w2,Flood,0.2286118550709989,-0.017316017316017396,0.2459278723870163,0.22961956521739135,-0.017391304347825987,0.24701086956521734
4148,97.75,38.25,0.7848605577689243,0.784,0.7848605577689243,0.784,0.940959409594096,0.9407407407407408,jules-w2,Flood,0.1560988518251717,0.0,0.1560988518251717,0.15674074074074074,0.0,0.15674074074074074
4149,98.25,38.25,0.7414448669201521,0.7404580152671756,0.7642585551330798,0.7633587786259542,0.985663082437276,0.9856115107913668,jules-w2,Flood,0.24421821551712386,0.02281368821292773,0.22140452730419613,0.2451534955241912,0.022900763358778664,0.22225273216541253
4150,98.75,38.25,0.8685121107266436,0.8680555555555556,0.8615916955017301,0.8611111111111112,0.9373040752351096,0.9371069182389936,jules-w2,Flood,0.06879196450846603,-0.00692041522491349,0.07571237973337952,0.06905136268343803,-0.00694444444444442,0.07599580712788245
4151,99.25,38.25,0.8122743682310469,0.8115942028985508,0.8207885304659498,0.8201438848920863,0.855595667870036,0.855072463768116,jules-w2,Flood,0.04332129963898912,0.008514162234902867,0.03480713740408625,0.04347826086956519,0.008549681993535563,0.034928578876029626
4152,99.75,38.25,0.8862876254180602,0.8859060402684564,0.8929765886287625,0.8926174496644296,0.9492063492063492,0.9490445859872612,jules-w2,Flood,0.062918723788289,0.006688963210702337,0.05622976057758666,0.06313854571880473,0.006711409395973145,0.056427136322831584
4153,100.25,38.25,1.158102766798419,1.1587301587301588,1.150197628458498,1.1507936507936507,1.0590163934426229,1.0592105263157894,jules-w2,Flood,-0.09908637335579606,-0.007905138339920903,-0.09118123501587516,-0.09951963241436945,-0.00793650793650813,-0.09158312447786132
4154,100.75,38.25,1.4186046511627908,1.421875,1.449612403100775,1.453125,1.1696969696969697,1.170731707317073,jules-w2,Flood,-0.2489076814658211,0.03100775193798433,-0.2799154334038054,-0.2511432926829269,0.03125,-0.2823932926829269
4155,101.25,38.25,1.0086580086580086,1.008695652173913,0.9737991266375546,0.9736842105263158,0.9563636363636364,0.9562043795620438,jules-w2,Flood,-0.05229437229437217,-0.03485888202045395,-0.01743549027391822,-0.052491272611869144,-0.035011441647597175,-0.01747983096427197
4156,101.75,38.25,0.9815668202764976,0.9814814814814816,0.9813953488372092,0.9813084112149532,1.0081632653061223,1.0081967213114753,jules-w2,Flood,0.02659644502962477,-0.00017147143928830655,0.026767916468913078,0.026715239829993687,-0.00017307026652846336,0.02688831009652215
4157,102.25,38.25,1.0465116279069768,1.0467289719626167,1.027906976744186,1.02803738317757,1.0836820083682008,1.084033613445378,jules-w2,Flood,0.037170380461224006,-0.018604651162790864,0.05577503162401487,0.03730464148276136,-0.01869158878504673,0.05599623026780809
4158,102.75,38.25,,,,,,,jules-w2,Flood,,,,,,
4159,103.25,38.25,,,,,,,jules-w2,Flood,,,,,,
4160,103.75,38.25,0.6,0.5972222222222222,0.5782312925170068,0.5753424657534246,1.407079646017699,1.4107142857142858,jules-w2,Flood,0.8070796460176991,-0.0217687074829932,0.8288483535006923,0.8134920634920636,-0.021879756468797584,0.8353718199608612
4161,104.25,38.25,0.8095238095238095,0.8082191780821918,0.8095238095238095,0.8082191780821918,1.3875968992248062,1.390625,jules-w2,Flood,0.5780730897009967,0.0,0.5780730897009967,0.5824058219178082,0.0,0.5824058219178082
4162,104.75,38.25,0.924812030075188,0.9242424242424242,0.9548872180451128,0.9545454545454546,1.251968503937008,1.253968253968254,jules-w2,Flood,0.3271564738618201,0.03007518796992481,0.2970812858918953,0.32972582972582976,0.030303030303030387,0.29942279942279937
4163,105.25,38.25,0.8666666666666667,0.8656716417910447,0.8518518518518519,0.8507462686567164,1.2105263157894737,1.2121212121212122,jules-w2,Flood,0.343859649122807,-0.014814814814814836,0.3586744639376218,0.34644957033016743,-0.01492537313432829,0.3613749434644957
