Family,Event_Type,Definition,Basin_Name,Mean_Abs_Delta_CC_mean,Mean_Abs_Delta_CC_std,Mean_Abs_Delta_CC_min,Mean_Abs_Delta_CC_max,Mean_Abs_Delta_HA_mean,Mean_Abs_Delta_HA_std,Mean_Abs_Delta_HA_min,Mean_Abs_Delta_HA_max,DIndex_mean,DIndex_std,DIndex_min,DIndex_max,Model_Count,Pooled_DIndex,Climate_Dominant_Model_Count,Human_Dominant_Model_Count
Event_Definition,Drought,T10_D20,PSE,0.2477455809242472,0.0684051217324207,0.18391694459118707,0.38784881862689924,0.13739477520489426,0.10639645069451194,0.012554335853697118,0.2883321275523293,0.6880525835797255,0.16873943737033387,0.48593478853678396,0.9449936572144741,7,0.643260507452965,6,1
Event_Definition,Drought,T10_D20,SWRB,1.5670059643842662,2.8398723166047675,0.31938842738205914,7.992114041804934,0.09182056887110981,0.05602478485625504,0.028358055033328684,0.1625558626946522,0.8637084101772056,0.11112474130968339,0.7084800238776209,0.9814656084798873,7,0.94464727502826,7,0
Event_Definition,Drought,T10_D20,YHH,0.7548861032210591,0.6094411746723568,0.25667044508220355,1.9756989460624712,0.8121200340333438,0.6601150928100077,0.042880338407907975,2.015581471942376,0.5248559555702694,0.1728114292736231,0.3678805954326024,0.8568511892764803,7,0.4817378089812188,3,4
Event_Definition,Drought,T10_D20,YZR,0.30588786629701786,0.16326681768646523,0.18675021730246344,0.6630551229063155,0.1333444602593116,0.07243868478510285,0.023496502194961775,0.2130912134509765,0.6976506143358379,0.14955380861487386,0.4822576366988132,0.9116735518115007,7,0.6964147395416925,6,1
Event_Definition,Drought,T10_D30,CSL,1.5330681072473629,1.0717676163999665,0.5700906388969642,3.719681185994549,0.7683535796102069,0.657953809547191,0.21688493006401155,1.8060316046710974,0.6688041552830625,0.16121182118865676,0.4662591939507523,0.8917492477065827,7,0.6661395936268681,5,2
Event_Definition,Drought,T10_D30,PSE,0.2778037349361514,0.05337919629393603,0.2203079547136682,0.37866830344651753,0.14715758807873613,0.09836828647959714,0.015133974919509506,0.2562788338018512,0.6847542702395495,0.16713815555053668,0.4622619846426863,0.9450961316363723,7,0.6537153380577629,6,1
Event_Definition,Drought,T10_D30,SWRB,1.5716934359042756,2.4400835835670796,0.4460226328337635,7.073918524271265,0.19317788700561467,0.17026831743868603,0.05291171938470904,0.5572219669057851,0.8048278415656505,0.1748123252122205,0.46689383207081925,0.9698621398479177,7,0.8905427922716166,6,1
Event_Definition,Drought,T10_D30,YHH,0.8312935397217217,0.524091947821663,0.3892935550761538,1.7228371359540764,1.0180853374541925,0.7758150458199622,0.0763507555707711,2.0902825477591405,0.5052708653355734,0.18214785418918444,0.30495466316159936,0.838814746420473,7,0.4494987749568897,2,5
Event_Definition,Drought,T10_D30,YZR,0.396840339404675,0.2426642194937766,0.24424917391451426,0.9373545557527061,0.1647935427300584,0.08642928971571268,0.028694160940623215,0.264678532956426,0.7012161783631743,0.14857732637579302,0.5039892894429775,0.9157929308606982,7,0.706581906875545,7,0
Event_Definition,Flood,T05_G10,CSL,0.29234831651536136,0.2414522466205382,0.14217426958777687,0.8134560419447483,0.1055832432833201,0.06035582112298751,0.024388458339373753,0.21358674080090362,0.7157292481057012,0.10693437559673788,0.5605190671113348,0.8728430604813844,7,0.7346698428826908,7,0
Event_Definition,Flood,T05_G10,PSE,0.07288519289451789,0.018572587179628775,0.05673525177125872,0.10821919008091324,0.03629106326400783,0.030655801998635636,0.006371447561666154,0.09848802915923657,0.7073391491938074,0.1319465476583542,0.5235385124850699,0.9038238650391801,7,0.6675919788702719,7,0
Event_Definition,Flood,T05_G10,SWRB,0.24837315181952246,0.14571004194527998,0.139729939973105,0.5455296476264073,0.04058939662538242,0.032978838901952356,0.0061901418761593175,0.09414713162582947,0.8543345554245726,0.10672691683435344,0.6967230682711397,0.9673371550986951,7,0.8595340578084588,7,0
Event_Definition,Flood,T05_G10,YHH,0.11021260442779106,0.03037934666060858,0.07140490035918773,0.15417879609150573,0.10273145889781328,0.05562662074185333,0.014781191826342712,0.181749185541213,0.5534847908874199,0.13834023005738996,0.42702480211779,0.8284967858326416,7,0.517565987548896,4,3
Event_Definition,Flood,T05_G10,YZR,0.10345785958098344,0.039748306056740845,0.07515450779211233,0.1874627226715192,0.038359311903846546,0.020328902565706037,0.011837659024557088,0.06674194109131616,0.7355121853126059,0.11885730905209524,0.5296433306365097,0.8688326227491556,7,0.7295157455037116,7,0
Event_Definition,Flood,T05_G20,CSL,0.24604466020715288,0.20712994758851702,0.12361581393194353,0.6991572860625093,0.09204730346315883,0.05461296173179032,0.02517729854086605,0.19526916251655047,0.7093110974064519,0.10408547038052017,0.5460050506270024,0.8465958234052933,7,0.7277447755223245,7,0
Event_Definition,Flood,T05_G20,PSE,0.06218889583164657,0.01611429331892205,0.04929888424897518,0.09438233273808827,0.034296088206868504,0.029128805147978328,0.005667464618204324,0.0934683479452128,0.6886709732079458,0.13555811658796468,0.5024327428294401,0.896892103350376,7,0.6445448113130421,7,0
Event_Definition,Flood,T05_G20,SWRB,0.18769385394253907,0.11663536229870382,0.11496146327960535,0.4223623052906296,0.035652946493895464,0.02629235716720142,0.005234220237324401,0.07372792730745127,0.8340746055548661,0.11250429155889281,0.657001585105247,0.9580553232034577,7,0.840369566860921,7,0
Event_Definition,Flood,T05_G20,YHH,0.10241348266810714,0.02953660853767453,0.06439019936044449,0.15666576014713493,0.09099140240319127,0.04560824564706292,0.016687436233215794,0.1458274711131007,0.5581788217781972,0.12090618306885834,0.43599127335567706,0.7941795402514101,7,0.5295289342373776,5,2
Event_Definition,Flood,T05_G20,YZR,0.08859804178257946,0.0344204640853011,0.06929279214683567,0.16267409245668563,0.035360100854390765,0.017968566648200086,0.0120201042449035,0.060332677271548396,0.7221638228080833,0.1045398889428156,0.5395484421607215,0.8558427204601627,7,0.7147416046887048,7,0
Event_Definition,Flood,T05_G30,CSL,0.21416443839684132,0.1609558655052265,0.12090678546710874,0.5700272079524099,0.07931933249401683,0.04270260743738627,0.02582355801997866,0.15541054347141012,0.7150371834689123,0.10551115710898565,0.549084991996534,0.8389809851767948,7,0.7297317931644186,7,0
Event_Definition,Flood,T05_G30,PSE,0.0573213058348674,0.013292852401748854,0.04497361333302846,0.08223525504627195,0.03222268172779337,0.028940373846418118,0.004722803544162171,0.09281607076093927,0.6873683830944121,0.14440704938881324,0.4697779617895603,0.9109177354089555,7,0.6401468975765157,6,1
Event_Definition,Flood,T05_G30,SWRB,0.16044824794424148,0.10201230482097401,0.09230923856031081,0.3793443222017267,0.03178696848370518,0.02369605051233477,0.005367031871314403,0.0656063729010777,0.8322445626611149,0.11289061787868973,0.6576909170444574,0.9515431043112219,7,0.8346454459575073,7,0
Event_Definition,Flood,T05_G30,YHH,0.09964293818221164,0.02464307771348113,0.06420857606912815,0.14166043631725703,0.08302928611477324,0.03969791564528372,0.017463750614688897,0.1280722044598231,0.5716097169457218,0.11013421458104826,0.4606126272481063,0.7861729753053643,7,0.5454739414581942,5,2
Event_Definition,Flood,T05_G30,YZR,0.08268493814348699,0.024448241763890623,0.06233372334748055,0.12094242575292571,0.0341019059289651,0.01853832710074495,0.010667928672597434,0.06071070280627111,0.7219949414861929,0.10520978254107305,0.5267577470062188,0.8618047316280897,7,0.7079987373594152,7,0
Event_Definition,Flood,T08_G10,CSL,0.524057734257391,0.5141719715361973,0.20231767450182978,1.6464173354454779,0.15697113869635063,0.09195442008425472,0.02835248021040569,0.2513601555869756,0.7360558793965227,0.14169469833066567,0.5593744307720416,0.913849837619983,7,0.769508834455815,7,0
Event_Definition,Flood,T08_G10,PSE,0.09403563251477841,0.02078343984539291,0.07353239850031489,0.1380468639408513,0.040534619298962536,0.03609236236753951,0.006699766849007913,0.11445071329021622,0.7347471961541293,0.13558188377773273,0.5467254991303175,0.933515495774516,7,0.6987846960778032,7,0
Event_Definition,Flood,T08_G10,SWRB,0.47757689736073367,0.25459123784521875,0.1939480019755797,0.986618841231434,0.053923220160864725,0.044315797154469594,0.006727256884713169,0.11777373155540401,0.8900373299683549,0.09241500121245359,0.7570874379558379,0.9811210794407454,7,0.8985452337954121,7,0
Event_Definition,Flood,T08_G10,YHH,0.2073317658537238,0.13766970150526442,0.09538525027785169,0.45330250718425713,0.1321542165093577,0.09448859640325863,0.014743746565270993,0.30466333396657713,0.6261464701420255,0.15853034204420352,0.38390728839794147,0.8693218930222525,7,0.6107226119044341,5,2
Event_Definition,Flood,T08_G10,YZR,0.1882205054597184,0.09631087741053032,0.09409988517343895,0.37393677458588953,0.04887532096987561,0.03254451821544351,0.013616208007372975,0.1007466872167197,0.7873098425425173,0.14351283442378282,0.5200464442736699,0.9131290850004838,7,0.7938583664424426,7,0
Event_Definition,Flood,T08_G20,CSL,0.41456834290528716,0.40448520726094445,0.17932251398343238,1.3066742964005909,0.1259448071053039,0.06982337563145484,0.029709797124057684,0.2285870603140005,0.735306721071778,0.12062817856802435,0.5756685006810814,0.886815222125869,7,0.7669902996757135,7,0
Event_Definition,Flood,T08_G20,PSE,0.08186647889221091,0.01975003230131885,0.06648352425618588,0.1231791805730879,0.03674973601652963,0.03172338721161238,0.005840840128529246,0.10033703922622131,0.7276880734728504,0.13460186164046722,0.5510972791311881,0.9280567189218284,7,0.6901794915239566,7,0
Event_Definition,Flood,T08_G20,SWRB,0.3582784543619156,0.20423876952887013,0.16563357165489917,0.7752719959101552,0.04548354232878212,0.03421743108814841,0.007479922826679697,0.09470404345788273,0.8793414372718268,0.09166864328814957,0.7512640296072599,0.9707981293718925,7,0.8873506107519454,7,0
Event_Definition,Flood,T08_G20,YHH,0.16700012327768818,0.10061259342343554,0.08273025119391499,0.3477079477299051,0.10953613463040572,0.06583563679374242,0.015801309155119868,0.21366471068826476,0.6161329573045113,0.13856414090294267,0.42297821035657573,0.8396320011664705,7,0.6038995556712503,5,2
Event_Definition,Flood,T08_G20,YZR,0.14984131177212695,0.07798026556283234,0.08713216730774832,0.31403027732924893,0.0433207730719511,0.025808900415063646,0.014205139367454689,0.08232277467500926,0.7722829982908898,0.12651701367945767,0.5421247199127268,0.8894277249030625,7,0.7757283832025319,7,0
Event_Definition,Flood,T08_G30,CSL,0.3276205208233556,0.3093927819510037,0.16129546001015005,1.0132026540667904,0.09928192853951887,0.05291210406810465,0.02783023885085497,0.18699441251774035,0.7368528977857751,0.11187346784004396,0.5903216522494686,0.8735858919396015,7,0.7674364982264894,7,0
Event_Definition,Flood,T08_G30,PSE,0.07311519981371686,0.01976431945490391,0.05701824542073165,0.11512117163754798,0.03433837073150623,0.0317325341980172,0.004784801582978462,0.10020709567273917,0.7236548721348229,0.13660681517516063,0.5346310220926955,0.9302086707395417,7,0.6804352749073656,7,0
Event_Definition,Flood,T08_G30,SWRB,0.27533103545560134,0.17666262842189448,0.14043254826324073,0.6469089001310712,0.03897820826465481,0.032620606035434485,0.0052510407481177355,0.08906097302920539,0.8720098089898485,0.10419012903474009,0.7044668943292555,0.9703694781359679,7,0.8759877126001853,7,0
Event_Definition,Flood,T08_G30,YHH,0.12719152891456725,0.052221986320910865,0.07053205313832897,0.20228282225636623,0.09357376192949274,0.0551243606289267,0.015240422137126043,0.18336327564577093,0.6027533484749629,0.12411794446442243,0.45069116144559024,0.8223157010663152,7,0.5761391585981258,5,2
Event_Definition,Flood,T08_G30,YZR,0.11815953003650918,0.05522705648425082,0.07905253824331925,0.2342806142142937,0.038243551638292725,0.02175733516413834,0.013294631926151372,0.0700235206473571,0.7585094512220136,0.11226434425391044,0.5592291456872784,0.8785823408872911,7,0.7554808305004508,7,0
Event_Definition,Flood,T10_G10,CSL,0.7543997965534833,0.7196050191375688,0.260042672012223,2.252699453772077,0.21645961654306883,0.14533306019227626,0.0361452664148848,0.4026462101404806,0.7488080312870036,0.15087935095397625,0.5555784993019531,0.9247546554161444,7,0.7770432941957355,7,0
Event_Definition,Flood,T10_G10,PSE,0.11122505240289522,0.023498042663693836,0.08928759876307528,0.16087136344107905,0.044374780752973506,0.04219463451747603,0.006885004520522177,0.13180810831538112,0.7518759701420082,0.13781279524702025,0.5496503136200164,0.9425897383036123,7,0.714814727927619,7,0
Event_Definition,Flood,T10_G10,SWRB,0.7014060229254895,0.3973159250663894,0.25606006066324627,1.4937564514605983,0.07180930628885594,0.06074427622074716,0.006884139168616268,0.16242989816533787,0.8974827271539306,0.08956493552831903,0.7663756097420272,0.9860373977375377,7,0.9071289670862831,7,0
Event_Definition,Flood,T10_G10,YHH,0.2843269105817745,0.21255629112142163,0.11252274004992846,0.6422853046020751,0.24482618587044408,0.27734669339867435,0.017470525222737378,0.7973537199654415,0.6098473944498133,0.18255945486891628,0.36706867386686626,0.8678607573365407,7,0.5373244765798108,5,2
