Grid_ID,Lon,Lat,Event_Type,FR_Natural_mean,FR_Natural_std,FR_Natural_q25,FR_Natural_q75,FR_Natural_count,FR_Historical_mean,FR_Historical_std,FR_Historical_q25,FR_Historical_q75,FR_Historical_count,FR_Factual_mean,FR_Factual_std,FR_Factual_q25,FR_Factual_q75,FR_Factual_count,Delta_Total_mean,Delta_Total_std,Delta_Total_q25,Delta_Total_q75,Delta_Total_count,Delta_HA_mean,Delta_HA_std,Delta_HA_q25,Delta_HA_q75,Delta_HA_count,Delta_CC_mean,Delta_CC_std,Delta_CC_q25,Delta_CC_q75,Delta_CC_count,Delta_Total_Sign_Agreement,Delta_HA_Sign_Agreement,Delta_CC_Sign_Agreement
4643,89.25,36.25,Flood,2.139883700221752,2.214401273017642,0.9744976251370113,1.9310001988466894,6,2.1515919857453674,2.207207005485252,1.011764705882353,1.9349014249463208,6,1.291137982566554,0.6688365934677538,0.8198198198198198,1.7032967032967032,5,-1.0468159156434733,1.8215178295929135,-0.4881926584054248,-0.22723900370959205,5,0.010928961748633847,0.024437901393440254,0.0,0.0,5,-1.0577448773921074,1.8155733497786553,-0.4881926584054248,-0.22723900370959205,5,0.8,0.2,0.8
4644,89.75,36.25,Flood,2.692280181807297,2.538059071296642,1.1717791411042944,3.0,5,2.6833578795979984,2.5448099754719413,1.1271676300578035,3.0,5,1.0885427612997278,0.3934507505405611,0.8383838383838383,1.1970443349753694,5,-1.603737420507569,2.579966889994873,-1.2658227848101269,-0.24545245222196665,5,-0.008922302209298173,0.01995087425578727,0.0,0.0,5,-1.5948151182982708,2.585529565014415,-1.2658227848101269,-0.24545245222196665,5,1.0,0.2,1.0
4645,90.25,36.25,Flood,2.2628582925357117,2.1872976534572355,1.1196581196581197,1.967741935483871,5,2.277124866802286,2.1767683667987576,1.1261261261261262,1.967741935483871,5,1.3225667031711754,0.32728420147255244,1.111731843575419,1.4301075268817205,5,-1.213943107476072,2.3174599194297434,-1.3244069661952143,-0.06521891833844876,4,0.01621621621621619,0.03243243243243238,0.0,0.01621621621621619,4,-1.2301593236922883,2.304678044616582,-1.3244069661952143,-0.08143513455466495,4,0.75,0.25,0.75
4646,90.75,36.25,Flood,2.1953232056836987,2.3233676745704233,1.0125786163522013,1.5148514851485149,5,2.2746428717123655,2.299748748673503,1.0254777070063694,1.8985507246376807,5,0.9509868159730178,0.12465579191465948,0.8543046357615894,1.076190476190476,5,-1.2443363897106807,2.26082149075233,-0.6605468493869254,-0.06749863914033982,5,0.0793196660286668,0.17024500420700492,0.0,0.012899090654168166,5,-1.3236560557393475,2.2404773717178412,-1.0442460888760912,-0.06749863914033982,5,0.8,0.4,0.8
4647,91.25,36.25,Flood,1.5792947221468072,1.027735183097118,1.0045924225028702,1.4704225352112676,6,1.4760697999259553,1.0632392223741949,0.9781826360773728,1.2237054165790764,6,0.972053819934383,0.14589689028874697,0.9373120485652455,1.0,6,-0.607240902212424,0.9261825946494332,-0.5381990526246017,-0.07324066651237107,6,-0.10322492222085171,0.24322946734841963,-0.014925373134328457,0.0,6,-0.5040159799915723,0.9586646124368094,-0.30239245659670666,-0.004922746053939525,6,0.8333333333333334,0.3333333333333333,0.8333333333333334
4648,91.75,36.25,Flood,1.3883695697844345,0.5788649359734731,1.0521739130434782,1.4938271604938271,5,1.388165851933658,0.5789936037015665,1.0521739130434782,1.4938271604938271,5,0.9500687188709774,0.13283075468021505,0.9553072625698324,1.032,5,-0.4383008509134571,0.5848146584053439,-0.5385198979239947,-0.020173913043478153,5,-0.0002037178507766857,0.0004555269625668275,0.0,0.0,5,-0.4380971330626805,0.5848434870315675,-0.5385198979239947,-0.020173913043478153,5,0.8,0.2,0.8
4649,92.25,36.25,Flood,1.4463319792619476,0.7715099486882356,1.0207253886010363,1.4301075268817205,5,1.4379984198663476,0.7774586075747073,0.9790575916230366,1.4301075268817205,5,0.8723503848736739,0.15961931722520534,0.8393574297188755,0.9145299145299144,5,-0.5739815943882737,0.7556065779201312,-0.5641857391722233,-0.03756564720420141,5,-0.008333559395599942,0.018634405303093533,0.0,0.0,5,-0.5656480349926738,0.7586116228367052,-0.5641857391722233,-0.03756564720420141,5,1.0,0.2,1.0
4650,92.75,36.25,Flood,1.8964461594441466,1.4476365218996516,1.093821865871092,1.8980124764253592,6,1.9955703158429077,1.525234598052788,1.046242774566474,2.114754098360656,5,0.9843900844969685,0.20669747389139637,0.9638009049773756,1.1584158415841583,5,-1.0417877847121133,1.4533737123814021,-0.9512320857820398,-0.25597661551310147,5,-0.03060755336617411,0.05805585858016562,-0.01970443349753681,0.0,5,-1.0111802313459393,1.3977343880193034,-0.9512320857820398,-0.25597661551310147,5,1.0,0.4,1.0
4651,93.25,36.25,Flood,2.188888899834403,1.8345867476021838,1.0869565217391304,2.1555555555555554,5,2.206117602760851,1.8204943788747299,1.0869565217391304,2.1555555555555554,5,1.1689627184576679,0.32313494201825405,0.9094650205761317,1.2479338842975207,5,-1.019926181376735,2.0390789349109806,-0.9933933933933934,-0.13181295114551728,5,0.017228702926448024,0.03852455090768734,0.0,0.0,5,-1.0371548843031833,2.0211128538906715,-0.9933933933933934,-0.13181295114551728,5,0.8,0.2,0.8
4652,93.75,36.25,Flood,10.803857292796993,21.352964019950992,1.1419354838709677,1.528301886792453,5,10.797664031866889,21.356489923660586,1.1419354838709677,1.528301886792453,5,1.1697980166774817,0.37472744818529297,0.9607843137254902,1.56,5,-9.63405927611951,21.581810843514862,-0.5675175730669627,0.30117647058823516,5,-0.006193260930103061,0.01384855244210402,0.0,0.0,5,-9.627866015189408,21.58544628320204,-0.5675175730669627,0.30117647058823516,5,0.6,0.2,0.6
