Family,Event_Type,Definition,Model,Basin_Name,Mean_Abs_Delta_CC,Mean_Abs_Delta_HA,DIndex,Valid_Grid_Count
Event_Definition,Drought,T10_D20,miroc-integ-land,SWRB,7.992114041804934,0.15092629781865502,0.9814656084798873,314
Event_Definition,Drought,T10_D20,miroc-integ-land,YHH,1.0828736122413665,1.017105708893237,0.5156591788038645,576
Event_Definition,Drought,T10_D20,miroc-integ-land,YZR,0.6630551229063155,0.2130912134509765,0.7567858192080849,675
Event_Definition,Drought,T10_D20,watergap2-2e,CSL,0.6451094962719133,0.3555384334408351,0.644691781311237,1946
Event_Definition,Drought,T10_D20,watergap2-2e,PSE,0.2725541590952955,0.2883321275523293,0.48593478853678396,271
Event_Definition,Drought,T10_D20,watergap2-2e,SWRB,0.31938842738205914,0.08190569364184459,0.7958961037533722,314
Event_Definition,Drought,T10_D20,watergap2-2e,YHH,0.7514387641757153,1.132633009412115,0.39883765295456525,575
Event_Definition,Drought,T10_D20,watergap2-2e,YZR,0.20334031965639432,0.15527678970644918,0.5670123213520679,675
Event_Definition,Drought,T10_D20,web-dhm-sg,CSL,0.6131713761676982,0.23860982304340972,0.719869582394631,647
Event_Definition,Drought,T10_D20,web-dhm-sg,PSE,0.23819029036282546,0.046130669833060474,0.8377514278184829,239
Event_Definition,Drought,T10_D20,web-dhm-sg,SWRB,0.3855384964674234,0.13157782180877198,0.7455546901954555,133
Event_Definition,Drought,T10_D20,web-dhm-sg,YHH,0.47402224072033533,0.2701745612570576,0.6369581802297709,292
Event_Definition,Drought,T10_D20,web-dhm-sg,YZR,0.24646912381021951,0.10221413436181388,0.7068567762683248,532
Event_Definition,Drought,T10_D30,h08,CSL,3.719681185994549,1.8060316046710974,0.67315861806608,1987
Event_Definition,Drought,T10_D30,h08,PSE,0.30010903002742434,0.22467253797104522,0.5718741821898355,271
Event_Definition,Drought,T10_D30,h08,SWRB,1.2023927198756745,0.07874806052436881,0.9385328593632158,314
Event_Definition,Drought,T10_D30,h08,YHH,1.7228371359540764,2.0902825477591405,0.45181826925410773,576
Event_Definition,Drought,T10_D30,h08,YZR,0.3382049612016513,0.20208471397606603,0.6259696913334604,675
Event_Definition,Drought,T10_D30,hydropy,CSL,1.4109088159963503,1.6151094037009428,0.4662591939507523,1985
Event_Definition,Drought,T10_D30,hydropy,PSE,0.24803187594743145,0.08521187248698552,0.7442956607969036,271
Event_Definition,Drought,T10_D30,hydropy,SWRB,0.6985612146359992,0.1173315323864712,0.8561924556693727,312
Event_Definition,Drought,T10_D30,hydropy,YHH,0.5989347419802309,0.8281994716611351,0.41967653515364545,576
Event_Definition,Drought,T10_D30,hydropy,YZR,0.3492929560675699,0.08091818712638506,0.8119105271759449,672
Event_Definition,Drought,T10_D30,jules-w2,CSL,1.7866570820611123,0.21688493006401155,0.8917492477065827,1475
Event_Definition,Drought,T10_D30,jules-w2,PSE,0.2605109909192792,0.015133974919509506,0.9450961316363723,271
Event_Definition,Drought,T10_D30,jules-w2,SWRB,0.6063542621329605,0.05291171938470904,0.9197414687423987,314
Event_Definition,Drought,T10_D30,jules-w2,YHH,0.397332499411984,0.0763507555707711,0.838814746420473,568
Event_Definition,Drought,T10_D30,jules-w2,YZR,0.3120629896633854,0.028694160940623215,0.9157929308606982,675
Event_Definition,Drought,T10_D30,lpjml5-7-10-fire,CSL,0.5700906388969642,0.6337189008311873,0.47357212256824616,1208
Event_Definition,Drought,T10_D30,lpjml5-7-10-fire,PSE,0.2388298145662923,0.14122493469863195,0.6284089727288515,271
Event_Definition,Drought,T10_D30,lpjml5-7-10-fire,SWRB,0.4880144239434912,0.5572219669057851,0.46689383207081925,176
Event_Definition,Drought,T10_D30,lpjml5-7-10-fire,YHH,0.3892935550761538,0.5338974048592888,0.4216825900281525,543
Event_Definition,Drought,T10_D30,lpjml5-7-10-fire,YZR,0.24424917391451426,0.24038250185872487,0.5039892894429775,589
Event_Definition,Drought,T10_D30,miroc-integ-land,CSL,1.6456099280251417,0.33182549739139006,0.8321940159833571,1987
Event_Definition,Drought,T10_D30,miroc-integ-land,PSE,0.37866830344651753,0.2506181941845966,0.6017422984157079,271
Event_Definition,Drought,T10_D30,miroc-integ-land,SWRB,7.073918524271265,0.2198175992777101,0.9698621398479177,314
Event_Definition,Drought,T10_D30,miroc-integ-land,YHH,1.4190677985189626,1.8445130996593622,0.4348192500179977,576
Event_Definition,Drought,T10_D30,miroc-integ-land,YZR,0.9373545557527061,0.264678532956426,0.779807614746558,675
Event_Definition,Drought,T10_D30,watergap2-2e,CSL,0.7135868484056618,0.36907069555586264,0.6591067068120122,1946
Event_Definition,Drought,T10_D30,watergap2-2e,PSE,0.2203079547136682,0.2562788338018512,0.4622619846426863,271
Event_Definition,Drought,T10_D30,watergap2-2e,SWRB,0.4460226328337635,0.1493215917823524,0.7491844455556169,314
Event_Definition,Drought,T10_D30,watergap2-2e,YHH,0.621206889236469,1.4158398074631109,0.30495466316159936,575
Event_Definition,Drought,T10_D30,watergap2-2e,YZR,0.24547882317406097,0.20122130779323574,0.5495382834173216,675
Event_Definition,Drought,T10_D30,web-dhm-sg,CSL,0.884942251351761,0.4058340250569563,0.6855891818944065,647
Event_Definition,Drought,T10_D30,web-dhm-sg,PSE,0.2981681749324469,0.05696276848853308,0.839600661266489,239
Event_Definition,Drought,T10_D30,web-dhm-sg,SWRB,0.48659027363677426,0.17689273877790615,0.7333876897102118,133
Event_Definition,Drought,T10_D30,web-dhm-sg,YHH,0.670382157874175,0.33751427520653915,0.6651300033130384,292
Event_Definition,Drought,T10_D30,web-dhm-sg,YZR,0.35123891605883684,0.1355753944589477,0.7215049115652593,532
Event_Definition,Flood,T10_G10,h08,CSL,2.252699453772077,0.3395670100431592,0.8690076754133552,1987
Event_Definition,Flood,T10_G10,h08,PSE,0.11073514011080161,0.05044838023412072,0.6870127905994085,271
Event_Definition,Flood,T10_G10,h08,SWRB,0.8164890628265994,0.01995723709795845,0.9761404442822468,314
Event_Definition,Flood,T10_G10,h08,YHH,0.38319571162184435,0.1565233083821409,0.709991120229587,576
Event_Definition,Flood,T10_G10,h08,YZR,0.7326863314841338,0.059938509874643935,0.9243797232346481,675
Event_Definition,Flood,T10_G10,hydropy,CSL,0.4022257132351819,0.06436884253834767,0.8620454487908978,1985
Event_Definition,Flood,T10_G10,hydropy,PSE,0.09816829239727053,0.017030024667441086,0.8521677651082816,271
Event_Definition,Flood,T10_G10,hydropy,SWRB,0.48615713202220684,0.006884139168616268,0.9860373977375377,312
Event_Definition,Flood,T10_G10,hydropy,YHH,0.1306618366822736,0.060807955441824144,0.6824148876580356,576
Event_Definition,Flood,T10_G10,hydropy,YZR,0.20410013958860665,0.015245262425506065,0.9304965488881085,672
Event_Definition,Flood,T10_G10,jules-w2,CSL,0.4442202181846773,0.0361452664148848,0.9247546554161444,1475
Event_Definition,Flood,T10_G10,jules-w2,PSE,0.11304136956453781,0.006885004520522177,0.9425897383036123,271
Event_Definition,Flood,T10_G10,jules-w2,SWRB,0.7692633142757733,0.05194076714357767,0.936750476137668,314
Event_Definition,Flood,T10_G10,jules-w2,YHH,0.11474247123912693,0.017470525222737378,0.8678607573365407,568
Event_Definition,Flood,T10_G10,jules-w2,YZR,0.2083871976725882,0.019150619412275603,0.9158354437182058,675
Event_Definition,Flood,T10_G10,lpjml5-7-10-fire,CSL,0.3025843142004146,0.24204495885567262,0.5555784993019531,1208
Event_Definition,Flood,T10_G10,lpjml5-7-10-fire,PSE,0.09752328382992942,0.051617825201787135,0.6538994142063808,271
Event_Definition,Flood,T10_G10,lpjml5-7-10-fire,SWRB,0.4836019770943116,0.14742277231948925,0.7663756097420272,176
Event_Definition,Flood,T10_G10,lpjml5-7-10-fire,YHH,0.11252274004992846,0.18938416539621927,0.3727067450929822,543
Event_Definition,Flood,T10_G10,lpjml5-7-10-fire,YZR,0.143024234654896,0.12614313368013658,0.5313580005614713,589
Event_Definition,Flood,T10_G10,miroc-integ-land,CSL,0.5035332555264286,0.4026462101404806,0.5556661506954914,1987
Event_Definition,Flood,T10_G10,miroc-integ-land,PSE,0.16087136344107905,0.13180810831538112,0.5496503136200164,271
Event_Definition,Flood,T10_G10,miroc-integ-land,SWRB,1.4937564514605983,0.16242989816533787,0.9019253490393614,314
Event_Definition,Flood,T10_G10,miroc-integ-land,YHH,0.46242548046825976,0.7973537199654415,0.36706867386686626,576
Event_Definition,Flood,T10_G10,miroc-integ-land,YZR,0.5267492658407872,0.09879342632737158,0.8420676517138277,675
Event_Definition,Flood,T10_G10,watergap2-2e,CSL,1.1154929489433811,0.3167281131408712,0.7788552888058008,1946
Event_Definition,Flood,T10_G10,watergap2-2e,PSE,0.08928759876307528,0.03508330681540153,0.7179138750158548,271
Event_Definition,Flood,T10_G10,watergap2-2e,SWRB,0.6045141621356901,0.04163159976872446,0.935569337101242,314
Event_Definition,Flood,T10_G10,watergap2-2e,YHH,0.6422853046020751,0.41905615844950383,0.6051636791380697,575
Event_Definition,Flood,T10_G10,watergap2-2e,YZR,0.34994006426571406,0.04629038635614637,0.8831730719244412,675
Event_Definition,Flood,T10_G10,web-dhm-sg,CSL,0.260042672012223,0.11371691466806573,0.695748500585382,647
Event_Definition,Flood,T10_G10,web-dhm-sg,PSE,0.1089483187135728,0.017750815516160773,0.8598978941405028,239
Event_Definition,Flood,T10_G10,web-dhm-sg,SWRB,0.25606006066324627,0.07239873035828762,0.7795804760374305,133
Event_Definition,Flood,T10_G10,web-dhm-sg,YHH,0.14445482940891322,0.07318746823524144,0.6637258978266117,292
Event_Definition,Flood,T10_G10,web-dhm-sg,YZR,0.11533274568183856,0.04433347497249336,0.7223365418758627,532
Event_Definition,Flood,T10_G20,h08,CSL,1.8199522973746076,0.2857041719787484,0.8643158672190779,1987
Event_Definition,Flood,T10_G20,h08,PSE,0.1026949444417839,0.04657823877130338,0.6879664667912052,271
Event_Definition,Flood,T10_G20,h08,SWRB,0.6382077007077079,0.01644543329478059,0.9748791651019301,314
Event_Definition,Flood,T10_G20,h08,YHH,0.3015630612458769,0.15006256051018543,0.667727973610764,576
Event_Definition,Flood,T10_G20,h08,YZR,0.5473339283650508,0.05864587255751476,0.9032214069376072,675
Event_Definition,Flood,T10_G20,hydropy,CSL,0.33791934924371403,0.058119997225761236,0.8532469115912935,1985
Event_Definition,Flood,T10_G20,hydropy,PSE,0.09016833819526207,0.012811646950245299,0.8755909031046872,271
Event_Definition,Flood,T10_G20,hydropy,SWRB,0.36179484175303817,0.005661445508776741,0.984592873479008,312
Event_Definition,Flood,T10_G20,hydropy,YHH,0.116711221890975,0.05681578499344112,0.6725824641735144,576
Event_Definition,Flood,T10_G20,hydropy,YZR,0.1569592044076273,0.014259763360686645,0.9167162169790537,672
Event_Definition,Flood,T10_G20,jules-w2,CSL,0.36223417157281074,0.0369420630727688,0.9074542523665796,1475
Event_Definition,Flood,T10_G20,jules-w2,PSE,0.09584408508048274,0.005657836226221415,0.9442588263021606,271
Event_Definition,Flood,T10_G20,jules-w2,SWRB,0.5873708786309165,0.04841592490701127,0.923848804917633,314
Event_Definition,Flood,T10_G20,jules-w2,YHH,0.1011256789659795,0.01719827395457275,0.8546509516452648,568
Event_Definition,Flood,T10_G20,jules-w2,YZR,0.1681931369215,0.018072163518123775,0.9029762200717482,675
Event_Definition,Flood,T10_G20,lpjml5-7-10-fire,CSL,0.2668488626732811,0.19888928105627435,0.5729590033927622,1208
Event_Definition,Flood,T10_G20,lpjml5-7-10-fire,PSE,0.08300202818251318,0.04515342370997538,0.6476667746616411,271
Event_Definition,Flood,T10_G20,lpjml5-7-10-fire,SWRB,0.37549539602858467,0.12511303262471477,0.7500780540965225,176
Event_Definition,Flood,T10_G20,lpjml5-7-10-fire,YHH,0.10496213486892003,0.15608714854885145,0.40207785095101517,543
Event_Definition,Flood,T10_G20,lpjml5-7-10-fire,YZR,0.12565202592526373,0.10418897093817978,0.5466910935820468,589
Event_Definition,Flood,T10_G20,miroc-integ-land,CSL,0.3596785127710664,0.2672500432421753,0.5737153130467222,1987
Event_Definition,Flood,T10_G20,miroc-integ-land,PSE,0.1551408362408435,0.12275736928948523,0.5582649803181691,271
Event_Definition,Flood,T10_G20,miroc-integ-land,SWRB,1.1757934358866715,0.14170404884207102,0.8924445393751577,314
Event_Definition,Flood,T10_G20,miroc-integ-land,YHH,0.3206114165851491,0.4985240871830816,0.3914021735234957,576
Event_Definition,Flood,T10_G20,miroc-integ-land,YZR,0.3688089219304772,0.08753982643382123,0.8081734052134638,675
Event_Definition,Flood,T10_G20,watergap2-2e,CSL,0.7882669378062029,0.23397333342511759,0.7711170846915575,1946
Event_Definition,Flood,T10_G20,watergap2-2e,PSE,0.08093540258227053,0.032379629366052896,0.7142512444349006,271
Event_Definition,Flood,T10_G20,watergap2-2e,SWRB,0.42792390873208463,0.02855911925833664,0.9374366241302274,314
Event_Definition,Flood,T10_G20,watergap2-2e,YHH,0.36684137381496307,0.29863122260050146,0.5512494064983834,575
Event_Definition,Flood,T10_G20,watergap2-2e,YZR,0.24532472545589562,0.03783460797939191,0.8663840336096902,675
Event_Definition,Flood,T10_G20,web-dhm-sg,CSL,0.23401890331694564,0.10594605937935649,0.6883618284099461,647
Event_Definition,Flood,T10_G20,web-dhm-sg,PSE,0.09835969126773782,0.017194607698153053,0.851198892191553,239
Event_Definition,Flood,T10_G20,web-dhm-sg,SWRB,0.20771999158969054,0.07559901390159991,0.7331664574690033,133
Event_Definition,Flood,T10_G20,web-dhm-sg,YHH,0.12969118653613246,0.07255156824448115,0.6412649327132498,292
Event_Definition,Flood,T10_G20,web-dhm-sg,YZR,0.1060960114502911,0.039503128934577886,0.7286856994474182,532
Event_Definition,Flood,T10_G30,h08,CSL,1.415038514090193,0.23302956172583358,0.8586044077029701,1987
Event_Definition,Flood,T10_G30,h08,PSE,0.09017561161131712,0.04060804499592515,0.689502143850622,271
Event_Definition,Flood,T10_G30,h08,SWRB,0.4861322569827305,0.013613276250694152,0.9727595839374205,314
Event_Definition,Flood,T10_G30,h08,YHH,0.23148465710969954,0.13396495891216578,0.6334242723512659,576
Event_Definition,Flood,T10_G30,h08,YZR,0.389364480339955,0.05038933476557699,0.8854146728585298,675
Event_Definition,Flood,T10_G30,hydropy,CSL,0.2785658826214688,0.0484376398850786,0.8518742565407418,1985
Event_Definition,Flood,T10_G30,hydropy,PSE,0.0769909513907577,0.012492744022696472,0.8603908347216275,271
Event_Definition,Flood,T10_G30,hydropy,SWRB,0.27318676849905377,0.005091735035312246,0.9817027367524153,312
Event_Definition,Flood,T10_G30,hydropy,YHH,0.10506118591407816,0.0492060817753378,0.6810335561630373,576
Event_Definition,Flood,T10_G30,hydropy,YZR,0.11826980895170196,0.013463422180925725,0.8977978292556197,672
Event_Definition,Flood,T10_G30,jules-w2,CSL,0.29611136638539387,0.03303165208022529,0.899643467346777,1475
Event_Definition,Flood,T10_G30,jules-w2,PSE,0.08379007579268309,0.004568681455268845,0.9482939597888613,271
Event_Definition,Flood,T10_G30,jules-w2,SWRB,0.4841358997185057,0.04260811287488063,0.9191103992523756,314
Event_Definition,Flood,T10_G30,jules-w2,YHH,0.08767028731763744,0.017402553179578163,0.8343762946045099,568
Event_Definition,Flood,T10_G30,jules-w2,YZR,0.14693259370756243,0.015580430895788687,0.9041281095234294,675
Event_Definition,Flood,T10_G30,lpjml5-7-10-fire,CSL,0.23237208738645654,0.1642408989035421,0.5858912729008547,1208
Event_Definition,Flood,T10_G30,lpjml5-7-10-fire,PSE,0.07507569938607145,0.04011793734018695,0.6517347791048421,271
Event_Definition,Flood,T10_G30,lpjml5-7-10-fire,SWRB,0.3017752054730772,0.09978172568827602,0.75151287913349,176
Event_Definition,Flood,T10_G30,lpjml5-7-10-fire,YHH,0.09724975434824645,0.1296719874894015,0.42856076090683354,543
Event_Definition,Flood,T10_G30,lpjml5-7-10-fire,YZR,0.11490865152595818,0.09085196530911377,0.5584579463914786,589
Event_Definition,Flood,T10_G30,miroc-integ-land,CSL,0.27772243895738263,0.18380744768016383,0.6017431308310627,1987
Event_Definition,Flood,T10_G30,miroc-integ-land,PSE,0.14043077191465322,0.12075326827815441,0.5376698048279918,271
Event_Definition,Flood,T10_G30,miroc-integ-land,SWRB,0.9802604674708868,0.12253820679652203,0.8888843361387568,314
Event_Definition,Flood,T10_G30,miroc-integ-land,YHH,0.27494033890379316,0.40094089103222436,0.40678794842374966,576
Event_Definition,Flood,T10_G30,miroc-integ-land,YZR,0.27852813253037023,0.07561748266745312,0.7864791220831191,675
Event_Definition,Flood,T10_G30,watergap2-2e,CSL,0.582183331612661,0.17029718234278268,0.7736855916074041,1946
Event_Definition,Flood,T10_G30,watergap2-2e,PSE,0.07349638273955184,0.027681237566914853,0.726409481829396,271
Event_Definition,Flood,T10_G30,watergap2-2e,SWRB,0.29752032728893923,0.01845758713044252,0.9415858315149688,314
Event_Definition,Flood,T10_G30,watergap2-2e,YHH,0.24287469270662093,0.1991878670424301,0.5494124923053774,575
Event_Definition,Flood,T10_G30,watergap2-2e,YZR,0.16683316723839403,0.03319294994793994,0.8340569200919942,675
Event_Definition,Flood,T10_G30,web-dhm-sg,CSL,0.2071926640610164,0.09311752934024319,0.689928842289332,647
Event_Definition,Flood,T10_G30,web-dhm-sg,PSE,0.08721618522116621,0.017037357189576385,0.8365776663736578,239
Event_Definition,Flood,T10_G30,web-dhm-sg,SWRB,0.18224853970118113,0.07488753292476924,0.7087630212284282,133
Event_Definition,Flood,T10_G30,web-dhm-sg,YHH,0.11852704082376146,0.06648051050370336,0.6406605566816441,292
Event_Definition,Flood,T10_G30,web-dhm-sg,YZR,0.09608533571381375,0.03798343477560799,0.7166869313640425,532
Period_Split,Drought,S1980,h08,CSL,2.0760852070446876,0.7233458115313612,0.7416097032820275,1987
Period_Split,Drought,S1980,h08,PSE,0.10923118185153685,0.07991886061331281,0.577484310487721,271
Period_Split,Drought,S1980,h08,SWRB,0.47204175613462246,0.01757847905264073,0.9640977276073618,314
Period_Split,Drought,S1980,h08,YHH,0.850609448865568,0.8231231027152947,0.5082110926636135,576
Period_Split,Drought,S1980,h08,YZR,0.15064860200387253,0.0863483594821443,0.6356562593008646,675
Period_Split,Drought,S1980,hydropy,CSL,0.383855581275219,0.22744605603115195,0.627931544509898,1985
Period_Split,Drought,S1980,hydropy,PSE,0.11339407975901315,0.03241370943859093,0.7776956250625082,271
Period_Split,Drought,S1980,hydropy,SWRB,0.31107728250223254,0.011452282651258828,0.9644923012071508,312
Period_Split,Drought,S1980,hydropy,YHH,0.23693490455560318,0.19675508661442787,0.5463232017791974,576
Period_Split,Drought,S1980,hydropy,YZR,0.14437029365531134,0.03286404559435656,0.8145729223045124,672
Period_Split,Drought,S1980,jules-w2,CSL,0.906077198530215,0.057622096788345095,0.9402073893088222,1475
Period_Split,Drought,S1980,jules-w2,PSE,0.1300171627589852,0.007874312494430566,0.9428948564082064,271
Period_Split,Drought,S1980,jules-w2,SWRB,0.32128084923753814,0.02373759112544338,0.9311990654746746,314
Period_Split,Drought,S1980,jules-w2,YHH,0.15907878728788052,0.028539007202220856,0.8478875243162153,568
Period_Split,Drought,S1980,jules-w2,YZR,0.1492832379954093,0.015339322446807009,0.9068212618877884,675
Period_Split,Drought,S1980,lpjml5-7-10-fire,CSL,0.22192858329858134,0.23898342564889566,0.4814988088623899,1208
Period_Split,Drought,S1980,lpjml5-7-10-fire,PSE,0.09734311992139993,0.06931596074836463,0.5840853047442738,271
Period_Split,Drought,S1980,lpjml5-7-10-fire,SWRB,0.24849844100734797,0.08713408250588206,0.7403884415198893,176
Period_Split,Drought,S1980,lpjml5-7-10-fire,YHH,0.16277992854238382,0.2932502815552301,0.3569498794993002,543
Period_Split,Drought,S1980,lpjml5-7-10-fire,YZR,0.1099456030301103,0.1323356650646928,0.4537932457373853,589
Period_Split,Drought,S1980,miroc-integ-land,CSL,0.6651625409421094,0.08887023437819111,0.8821400908727867,1987
Period_Split,Drought,S1980,miroc-integ-land,PSE,0.1350558431486988,0.11902334687464053,0.5315501955760044,271
Period_Split,Drought,S1980,miroc-integ-land,SWRB,7.671189567407325,0.1054403323749899,0.9864413847985821,314
Period_Split,Drought,S1980,miroc-integ-land,YHH,0.33430939088837375,0.397805110420882,0.45663539007972276,576
Period_Split,Drought,S1980,miroc-integ-land,YZR,0.4351806505729491,0.11216950740412926,0.7950681007954936,675
Period_Split,Drought,S1980,watergap2-2e,CSL,0.3325100468236635,0.18627392558914405,0.6409412481985433,1946
Period_Split,Drought,S1980,watergap2-2e,PSE,0.09333334776689949,0.07680827169698194,0.5485627094710521,271
Period_Split,Drought,S1980,watergap2-2e,SWRB,0.2435359781696556,0.03468752693637196,0.8753249588917623,314
Period_Split,Drought,S1980,watergap2-2e,YHH,0.35430740467856564,0.48233183181063,0.42348886978496514,575
Period_Split,Drought,S1980,watergap2-2e,YZR,0.12204660776486054,0.05918634700492287,0.6734239251348846,675
Period_Split,Drought,S1980,web-dhm-sg,CSL,0.25246545090277783,0.12508845557817833,0.6686871637905095,647
Period_Split,Drought,S1980,web-dhm-sg,PSE,0.11516715739640417,0.02792282210997209,0.8048582982099888,239
Period_Split,Drought,S1980,web-dhm-sg,SWRB,0.2139566343892247,0.0652440289461344,0.766318503091208,133
Period_Split,Drought,S1980,web-dhm-sg,YHH,0.1873708801651475,0.11697509118545166,0.6156509295445899,292
Period_Split,Drought,S1980,web-dhm-sg,YZR,0.12200197508950107,0.04875527981720838,0.7144760856934304,532
Period_Split,Drought,S1985,h08,CSL,2.1235628376051956,0.769450485980292,0.7340314751725149,1987
Period_Split,Drought,S1985,h08,PSE,0.11972340728391122,0.08842829422202747,0.5751738103399334,271
Period_Split,Drought,S1985,h08,SWRB,0.3411351803546524,0.016457339810693274,0.9539773935901019,314
Period_Split,Drought,S1985,h08,YHH,0.4719281222552624,0.4696553658212744,0.5012068799329897,576
Period_Split,Drought,S1985,h08,YZR,0.16484265989019314,0.08904148898845471,0.6492829923343699,675
Period_Split,Drought,S1985,hydropy,CSL,0.4112094787364936,0.24825428733359123,0.6235512849887072,1985
Period_Split,Drought,S1985,hydropy,PSE,0.12175508942546266,0.03664691469938656,0.7686461424408354,271
Period_Split,Drought,S1985,hydropy,SWRB,0.31513296449502637,0.011274063084457272,0.9654601092137579,312
Period_Split,Drought,S1985,hydropy,YHH,0.18717275870405228,0.1652119479095153,0.5311602779325774,576
Period_Split,Drought,S1985,hydropy,YZR,0.1525080041833184,0.03495225435624985,0.8135484575314811,672
Period_Split,Drought,S1985,jules-w2,CSL,0.8447908245502015,0.09831125656965638,0.8957575658693069,1475
Period_Split,Drought,S1985,jules-w2,PSE,0.14237025430406378,0.008606356218927363,0.9429954336031623,271
Period_Split,Drought,S1985,jules-w2,SWRB,0.2808291302926392,0.024695410226483628,0.9191704529380089,314
Period_Split,Drought,S1985,jules-w2,YHH,0.15091034111646964,0.029149655406636867,0.8381114296928458,568
Period_Split,Drought,S1985,jules-w2,YZR,0.1638592289532877,0.01714774544369729,0.9052647252912542,675
Period_Split,Drought,S1985,lpjml5-7-10-fire,CSL,0.22369062316781677,0.22836941330245977,0.49482503455605653,1208
Period_Split,Drought,S1985,lpjml5-7-10-fire,PSE,0.10703804293667421,0.07349787852587007,0.5928905564584905,271
Period_Split,Drought,S1985,lpjml5-7-10-fire,SWRB,0.2417693230954228,0.08735914795668541,0.7345743208497616,176
Period_Split,Drought,S1985,lpjml5-7-10-fire,YHH,0.15868670548824046,0.2724218478680428,0.368089902770025,543
Period_Split,Drought,S1985,lpjml5-7-10-fire,YZR,0.11700380432386333,0.13410800389890437,0.46594305999368324,589
Period_Split,Drought,S1985,miroc-integ-land,CSL,0.4680894404424879,0.08143248136142747,0.8518121331827689,1987
Period_Split,Drought,S1985,miroc-integ-land,PSE,0.1539124692016625,0.13300942388004658,0.5364263686836598,271
Period_Split,Drought,S1985,miroc-integ-land,SWRB,3.267117361966722,0.08680899857558019,0.9741172019765086,314
Period_Split,Drought,S1985,miroc-integ-land,YHH,0.363803928212374,0.41881257017000584,0.46485594025213417,576
Period_Split,Drought,S1985,miroc-integ-land,YZR,0.32924049033964653,0.11376356414922137,0.743199722448409,675
Period_Split,Drought,S1985,watergap2-2e,CSL,0.33440266264011204,0.17351584314933152,0.6583785761465007,1946
Period_Split,Drought,S1985,watergap2-2e,PSE,0.1017519185278573,0.07479393026921366,0.576348405930604,271
Period_Split,Drought,S1985,watergap2-2e,SWRB,0.24344402810966045,0.034081444517201444,0.8771952563683242,314
Period_Split,Drought,S1985,watergap2-2e,YHH,0.3769723706105413,0.48243775835990205,0.4386408280551067,575
Period_Split,Drought,S1985,watergap2-2e,YZR,0.1319405477520402,0.05974494422550345,0.6883178606312955,675
Period_Split,Drought,S1985,web-dhm-sg,CSL,0.24763868035821596,0.12174681192277033,0.670407164149914,647
Period_Split,Drought,S1985,web-dhm-sg,PSE,0.11626423118191338,0.029560142034670948,0.7972894284910313,239
Period_Split,Drought,S1985,web-dhm-sg,SWRB,0.2250313095269951,0.06274117577209613,0.7819764606512426,133
Period_Split,Drought,S1985,web-dhm-sg,YHH,0.16480092432625149,0.10462512345576203,0.6116740592935845,292
Period_Split,Drought,S1985,web-dhm-sg,YZR,0.12341077864328794,0.04620276779063495,0.7275997774821932,532
Period_Split,Drought,S1990,h08,CSL,1.8451454342158429,0.6192872861989591,0.7487100049155638,1987
Period_Split,Drought,S1990,h08,PSE,0.12222325602884367,0.09572787875478239,0.5607828385485695,271
Period_Split,Drought,S1990,h08,SWRB,0.33323576751349737,0.01706235571992045,0.95129190084598,314
Period_Split,Drought,S1990,h08,YHH,0.3463878022351975,0.3621002860481089,0.48891125759715776,576
Period_Split,Drought,S1990,h08,YZR,0.17043433348546794,0.08348284497574229,0.6712201770606254,675
Period_Split,Drought,S1990,hydropy,CSL,0.4384832591993633,0.2649133721322496,0.6233798111447629,1985
Period_Split,Drought,S1990,hydropy,PSE,0.1094251241280642,0.03191148792627204,0.774216408173108,271
Period_Split,Drought,S1990,hydropy,SWRB,0.3470263570438786,0.00999627319186188,0.9720010096131403,312
Period_Split,Drought,S1990,hydropy,YHH,0.1916569115920732,0.17578923803536278,0.5215918353924773,576
Period_Split,Drought,S1990,hydropy,YZR,0.1550531492488111,0.03348086845845749,0.8224147086790338,672
Period_Split,Drought,S1990,jules-w2,CSL,0.8863983605175623,0.06195000733449308,0.9346758960794063,1475
Period_Split,Drought,S1990,jules-w2,PSE,0.1307899390086074,0.009069589245805379,0.9351521533140933,271
Period_Split,Drought,S1990,jules-w2,SWRB,0.27699366939977815,0.026652784825188458,0.9122242843466835,314
Period_Split,Drought,S1990,jules-w2,YHH,0.15280681848379368,0.03074561372601199,0.8324968328893138,568
Period_Split,Drought,S1990,jules-w2,YZR,0.16273321552412678,0.018982064188394376,0.8955395263489975,675
Period_Split,Drought,S1990,lpjml5-7-10-fire,CSL,0.23361364268276258,0.23347240310774547,0.5001511922442236,1208
Period_Split,Drought,S1990,lpjml5-7-10-fire,PSE,0.10156330020377913,0.07769697881619457,0.5665689061683467,271
Period_Split,Drought,S1990,lpjml5-7-10-fire,SWRB,0.2580759768452745,0.08946607917805964,0.7425748118033437,176
Period_Split,Drought,S1990,lpjml5-7-10-fire,YHH,0.16050453168978557,0.26605730340159517,0.37627494652774385,543
Period_Split,Drought,S1990,lpjml5-7-10-fire,YZR,0.1205018578092181,0.13269167022799555,0.4759278751844996,589
Period_Split,Drought,S1990,miroc-integ-land,CSL,0.42793686364052497,0.08539794268587891,0.8336408487532432,1987
Period_Split,Drought,S1990,miroc-integ-land,PSE,0.1641526693656417,0.14011964709216995,0.5394926205467069,271
Period_Split,Drought,S1990,miroc-integ-land,SWRB,1.3807541684514728,0.07949034441458855,0.9455636753199842,314
