Family,Event_Type,Definition,Model,Basin_Name,Mean_Abs_Delta_CC,Mean_Abs_Delta_HA,DIndex,Valid_Grid_Count
Event_Definition,Drought,T10_D10,web-dhm-sg,CSL,0.33449438900272616,0.14224714270734737,0.7016262833298657,830
Event_Definition,Drought,T10_D10,web-dhm-sg,PSE,0.17826452774190807,0.03312803741643524,0.8432866482715665,253
Event_Definition,Drought,T10_D10,web-dhm-sg,SWRB,0.21564274181032067,0.10173785477440835,0.6794452595111685,143
Event_Definition,Drought,T10_D10,web-dhm-sg,YHH,0.25093225821756227,0.14002460469852693,0.6418412925300653,338
Event_Definition,Drought,T10_D10,web-dhm-sg,YZR,0.1586919469128838,0.058085318778052515,0.7320506899424319,539
Event_Definition,Drought,T10_D20,h08,CSL,5.1892407972178916,1.8963208957219397,0.7323683036150169,1987
Event_Definition,Drought,T10_D20,h08,PSE,0.3605139568340854,0.22674675520015708,0.613890814499207,271
Event_Definition,Drought,T10_D20,h08,SWRB,1.1228635377820348,0.13186795419901723,0.8949034474373353,314
Event_Definition,Drought,T10_D20,h08,YHH,2.0139948640777727,2.251116680806516,0.4722021552973034,576
Event_Definition,Drought,T10_D20,h08,YZR,0.613056406087193,0.2519531646754738,0.708727887885298,675
Event_Definition,Drought,T10_D20,hydropy,CSL,0.797266340723548,1.5052752173185147,0.34625491902152394,1986
Event_Definition,Drought,T10_D20,hydropy,PSE,0.22629952311834836,0.0960783601016244,0.7019697531915803,271
Event_Definition,Drought,T10_D20,hydropy,SWRB,0.505318084178489,0.05535517771185285,0.9012701666471133,312
Event_Definition,Drought,T10_D20,hydropy,YHH,0.44878964970675167,0.8708480132617691,0.34008551157686784,576
Event_Definition,Drought,T10_D20,hydropy,YZR,0.2425995796496866,0.11993489212136817,0.6691765846832116,672
Event_Definition,Drought,T10_D20,jules-w2,CSL,1.3811220751485571,0.054272151177556634,0.9621900728161169,1586
Event_Definition,Drought,T10_D20,jules-w2,PSE,0.20876230158744533,0.009280504249844912,0.9574372370865091,271
Event_Definition,Drought,T10_D20,jules-w2,SWRB,0.44439430823572373,0.02554098017099055,0.9456500058601991,314
Event_Definition,Drought,T10_D20,jules-w2,YHH,0.24940158864106254,0.032173295216773846,0.8857380502977753,572
Event_Definition,Drought,T10_D20,jules-w2,YZR,0.24611811514539184,0.016482965136172888,0.9372319218241616,675
Event_Definition,Drought,T10_D20,lpjml5-7-10-fire,CSL,0.3357457916133193,0.3786388499568231,0.46997901701159933,1385
Event_Definition,Drought,T10_D20,lpjml5-7-10-fire,PSE,0.1805056967761846,0.12254230446614718,0.595634011893197,271
Event_Definition,Drought,T10_D20,lpjml5-7-10-fire,SWRB,0.393692381492592,0.14222224833094058,0.7346177162997549,194
Event_Definition,Drought,T10_D20,lpjml5-7-10-fire,YHH,0.2665295057197191,0.40836763165197887,0.39491870829039927,547
Event_Definition,Drought,T10_D20,lpjml5-7-10-fire,YZR,0.1803139270914108,0.19579609439890674,0.4794180340553694,594
Event_Definition,Drought,T10_D20,miroc-integ-land,CSL,1.42246989860409,0.16478300648042563,0.8961835218870483,1987
Event_Definition,Drought,T10_D20,miroc-integ-land,PSE,0.3619752910974071,0.27414237577266537,0.5690382612362515,271
Event_Definition,Drought,T10_D20,miroc-integ-land,SWRB,8.48610111763764,0.14873144041204986,0.9827754111718823,314
Event_Definition,Drought,T10_D20,miroc-integ-land,YHH,1.1094980298575534,0.9266365898177867,0.5449040643660692,576
Event_Definition,Drought,T10_D20,miroc-integ-land,YZR,0.6953465740017717,0.24104563637994772,0.7425804767409527,675
Event_Definition,Drought,T10_D20,watergap2-2e,CSL,0.5474769472431574,0.3797608459249423,0.5904385598570019,1952
Event_Definition,Drought,T10_D20,watergap2-2e,PSE,0.19701135978029582,0.20458845052038732,0.4905663666344633,271
Event_Definition,Drought,T10_D20,watergap2-2e,SWRB,0.3742437054144717,0.07956629502270714,0.8246704679357952,314
Event_Definition,Drought,T10_D20,watergap2-2e,YHH,0.5425410562325497,0.980776844611627,0.35615747437346457,575
Event_Definition,Drought,T10_D20,watergap2-2e,YZR,0.22694682811579872,0.1549021833217205,0.5943365605725375,675
Event_Definition,Drought,T10_D20,web-dhm-sg,CSL,0.6028815817803486,0.22757960500898064,0.7259599742537842,830
Event_Definition,Drought,T10_D20,web-dhm-sg,PSE,0.24503413589076287,0.03551103475362062,0.8734213293636265,253
Event_Definition,Drought,T10_D20,web-dhm-sg,SWRB,0.3070179172806118,0.1635529337991769,0.6524371762001779,143
Event_Definition,Drought,T10_D20,web-dhm-sg,YHH,0.43945458679719585,0.27155321120669457,0.6180728088087597,338
Event_Definition,Drought,T10_D20,web-dhm-sg,YZR,0.2272204339714862,0.08173685935995906,0.7354428552936834,539
Event_Definition,Drought,T10_D30,h08,CSL,4.822931376309452,1.672880021732974,0.7424678890404497,1987
Event_Definition,Drought,T10_D30,h08,PSE,0.3582511977279883,0.22602619855814798,0.6131525881458935,271
Event_Definition,Drought,T10_D30,h08,SWRB,1.3456513786549653,0.17756353924580015,0.8834284399666259,314
