Grid_ID,Lon,Lat,Event_Type,Delta_Total_mean_ScenarioSpecific,Delta_HA_mean_ScenarioSpecific,Delta_CC_mean_ScenarioSpecific,Delta_Total_mean_CommonReference,Delta_HA_mean_CommonReference,Delta_CC_mean_CommonReference
6864,111.75,27.75,Drought,-0.0056731682935494,-0.0044807498734361,-0.0011924184201132,-0.0115480323136945,0.0240315820085658,-0.0355796143222604
6865,112.25,27.75,Drought,0.0470149652748945,-0.0355011215017926,0.0825160867766871,-0.0024870124098154,-0.0290104961351508,0.0265234837253353
6866,112.75,27.75,Drought,-0.045642792402149,-0.0246476281418318,-0.0209951642603171,-0.007381924199183,-0.0361460514426976,0.0287641272435146
6867,113.25,27.75,Drought,0.0038871175867663,0.023916667325818,-0.0200295497390517,0.0576377037764825,0.0129108102682083,0.0447268935082742
6868,113.75,27.75,Drought,-0.0126186136148951,0.0108912992513424,-0.0235099128662375,-0.0037163596854232,-0.0080294062388296,0.0043130465534063
6869,114.25,27.75,Drought,-0.0966094701808698,-0.0196823112808856,-0.0769271588999842,-0.1264301332129436,-0.0093523204696157,-0.1170778127433279
6870,114.75,27.75,Drought,-0.117695241764592,-0.0012876265503487,-0.1164076152142432,-0.0985846273015954,0.0003629956719304,-0.0989476229735259
6871,115.25,27.75,Drought,-0.0827019088387555,-0.0448677157373699,-0.0378341931013855,-0.1946619212829974,-0.025537707194009,-0.1691242140889884
6872,115.75,27.75,Drought,-0.0593436774456303,0.0066590227473469,-0.0660027001929772,-0.1515095653879001,-0.0139122955340224,-0.1375972698538776
6873,116.25,27.75,Drought,-0.1578870483201213,-0.0219117118016254,-0.1359753365184959,-0.0777636331171786,-0.0207000889808001,-0.0570635441363785
6874,116.75,27.75,Drought,-0.2040191568250744,-0.0705201588884172,-0.1334989979366571,-0.0850569958025264,0.0254369499585482,-0.1104939457610746
6875,117.25,27.75,Drought,-0.0709316430620268,0.0050014933389742,-0.0759331364010011,-0.0106300851353413,0.0063475208946271,-0.0169776060299684
6876,117.75,27.75,Drought,-0.0708730303339315,-0.0233590943413587,-0.0475139359925727,-0.0293423886317468,0.0254315259007581,-0.0547739145325049
6877,118.25,27.75,Drought,0.0478241868905701,0.0146236416352911,0.033200545255279,0.0271681068850765,0.0161054818905511,0.0110626249945253
6878,118.75,27.75,Drought,-0.0167640538783617,0.0478368760033582,-0.06460092988172,-0.0264513951669176,-0.0139444600077789,-0.0125069351591387
6879,119.25,27.75,Drought,-0.0539577520016902,0.1041149944631818,-0.158072746464872,-0.0414222560384377,0.1087273643946816,-0.1501496204331193
6880,119.75,27.75,Drought,-0.14278493841924,-0.0766199612321667,-0.0661649771870733,-0.0335911517244928,-0.0176280398110554,-0.0159631119134373
6881,120.25,27.75,Drought,-0.0892029905314752,0.0192868279049225,-0.1084898184363978,-0.0247533639598695,-0.012902880258854,-0.0118504837010154
6953,92.25,27.25,Drought,-0.19014088001433,0.0186507746767221,-0.2087916546910521,-0.0898814904091502,0.0680305526223573,-0.1579120430315075
6954,92.75,27.25,Drought,0.1242617145718335,-0.0986599001483645,0.2229216147201981,0.1198287152140831,-0.1055410423145792,0.2253697575286624
6955,93.25,27.25,Drought,0.0836006821851388,-0.0059694697429966,0.0895701519281355,0.125186266131875,-0.0022792022792022,0.1274654684110773
6956,93.75,27.25,Drought,-0.0478474730011156,0.0071581560780673,-0.055005629079183,-0.0594244934988962,-0.0118325120467656,-0.0475919814521305
6966,98.75,27.25,Drought,-0.0251815844749116,0.0039416828773587,-0.0291232673522704,-0.0176126133405808,0.0041965695298127,-0.0218091828703935
6967,99.25,27.25,Drought,0.0682807623751319,-0.0367714929717311,0.105052255346863,-0.0510800279267783,-0.1391700881973034,0.088090060270525
6968,99.75,27.25,Drought,0.039835656737282,-0.002279578143894,0.0421152348811761,-0.146338493109817,-0.0212825184385302,-0.1250559746712868
6969,100.25,27.25,Drought,0.0962769285025636,-0.0236288796075822,0.1199058081101458,-0.004078600403828,-0.0397895938404849,0.0357109934366568
6970,100.75,27.25,Drought,0.0247282928066285,-0.0924723835091978,0.1172006763158263,-0.0998519508602904,-0.0673680567821292,-0.0324838940781612
6971,101.25,27.25,Drought,0.0327422119766971,-0.0268184352701401,0.0595606472468372,0.0689123725305464,0.0337669645342495,0.0351454079962968
6972,101.75,27.25,Drought,0.0839280024685112,-0.1077969482078702,0.1917249506763815,0.0656064464172578,-0.1945728767386474,0.2601793231559052
6973,102.25,27.25,Drought,-0.0184963155607894,-0.054794208998981,0.0362978934381915,0.0805151204370786,-0.0198100266554648,0.1003251470925435
6974,102.75,27.25,Drought,-0.047323371092677,-0.1204274089514007,0.0731040378587237,0.012715778387353,-0.0784569720554672,0.0911727504428202
6975,103.25,27.25,Drought,0.0710532607478184,-0.0279442187878358,0.0989974795356543,-0.1485952456274197,0.0753093434355773,-0.2239045890629971
6976,103.75,27.25,Drought,0.0720286485303286,-0.1128056768745308,0.1848343254048595,-0.0521075315262103,-0.1067658395417088,0.0546583080154984
6977,104.25,27.25,Drought,0.2952815064160556,0.0570154372280549,0.2382660691880007,-0.0051533004391989,0.0357081152112207,-0.0408614156504197
6978,104.75,27.25,Drought,0.2510207063443747,0.0229311925654064,0.2280895137789682,-0.2198550489239337,0.1211696738609936,-0.3410247227849274
6979,105.25,27.25,Drought,0.0952651461699197,0.037410232642794,0.0578549135271257,0.1082731100391089,0.0243135797138134,0.0839595303252954
6980,105.75,27.25,Drought,0.3011630321225196,0.0276638410088999,0.2734991911136197,0.0005925311648695,-0.0281302678284354,0.0287227989933049
6981,106.25,27.25,Drought,0.155409905766847,-0.0076823612038894,0.1630922669707365,0.0269309424716575,-0.08617418517172,0.1131051276433775
6982,106.75,27.25,Drought,0.1436704446024116,0.0102207925056341,0.1334496520967775,0.0738453008245091,-0.0077356306141214,0.0815809314386305
6983,107.25,27.25,Drought,0.036711989171434,0.012268314855025,0.0244436743164089,0.082848747644665,-0.0253567196535514,0.1082054672982164
6984,107.75,27.25,Drought,0.0444705619804833,-0.0056973385677603,0.0501679005482437,0.0864407938771449,0.0146737609342841,0.0717670329428607
6985,108.25,27.25,Drought,0.0386552851407302,0.0188326286935935,0.0198226564471366,0.0437131826470609,0.0122932333879763,0.0314199492590845
6986,108.75,27.25,Drought,0.0461258727098149,0.0111184746600178,0.0350073980497971,0.0422672402202033,0.0292626898954779,0.0130045503247254
6987,109.25,27.25,Drought,0.0474198484780956,0.0229257625193014,0.0244940859587941,0.044360464130004,0.0040227192181566,0.0403377449118474
6988,109.75,27.25,Drought,0.085097993942584,-0.0005050386941455,0.0856030326367296,0.1129695864374763,0.0121234526888031,0.1008461337486732
6989,110.25,27.25,Drought,0.0229581232592978,-0.0203315787539188,0.0432897020132167,0.0062508323957877,-0.0425951377020557,0.0488459700978435
6990,110.75,27.25,Drought,0.0214042220045303,-0.0391269954363531,0.0605312174408835,0.001548715893617,-0.1283734287510497,0.1299221446446668
6991,111.25,27.25,Drought,0.0301441403363148,-0.0321688526069546,0.0623129929432694,0.0046031633149463,-0.0136277226774267,0.018230885992373
6992,111.75,27.25,Drought,0.0282729076048584,0.0100713469593889,0.0182015606454695,0.002199772600285,-0.0496214368237813,0.0518212094240663
6993,112.25,27.25,Drought,0.0577356698763986,0.0147725415309117,0.0429631283454868,-0.042860930700646,-0.0448517515006978,0.0019908208000517
6994,112.75,27.25,Drought,0.0326137922634116,0.0293287839550981,0.0032850083083134,0.0104107521926742,-0.0281409369175465,0.0385516891102208
6995,113.25,27.25,Drought,0.0491177392834999,-0.0206525901671763,0.0697703294506763,0.0265164385340987,-0.0617488063221971,0.0882652448562958
6996,113.75,27.25,Drought,0.0146154694322967,0.0077589857741317,0.0068564836581649,-0.0168977585247481,-0.0061625549579724,-0.0107352035667756
6997,114.25,27.25,Drought,-0.073304935281927,-0.0167579126164604,-0.0565470226654665,-0.0632931660682872,-0.0039286383679265,-0.0593645277003606
6998,114.75,27.25,Drought,-0.1167177726595423,-0.0672028534395412,-0.049514919220001,-0.193499697388903,-0.0424911108661731,-0.1510085865227299
6999,115.25,27.25,Drought,-0.0771751201721652,-0.0163601631521157,-0.0608149570200494,-0.1056655093388027,0.0103119026479515,-0.1159774119867542
7000,115.75,27.25,Drought,-0.1481509217589964,-0.0162974341824434,-0.131853487576553,-0.0493816621374909,-0.0126255273945845,-0.0367561347429064
7001,116.25,27.25,Drought,-0.103229500034803,-0.0102294435962184,-0.0930000564385845,-0.0017057725247521,0.0254142607077818,-0.0271200332325339
7002,116.75,27.25,Drought,-0.0273761620314464,-0.02423737372485,-0.0031387883065963,0.0373122550057379,-0.01815958482735,0.0554718398330879
7003,117.25,27.25,Drought,-0.0594581127559623,0.0130515407607371,-0.0725096535166995,-0.0347303012351035,-0.0061004817077315,-0.028629819527372
7004,117.75,27.25,Drought,0.0274569223302417,0.0492511439017049,-0.0217942215714632,0.009020024897917,0.0035984610985559,0.005421563799361
7005,118.25,27.25,Drought,0.0708010123752814,0.0355638994307665,0.0352371129445148,-0.0253018002180806,-0.0151553564550814,-0.0101464437629992
7006,118.75,27.25,Drought,0.0606080255881422,-0.0564456480811628,0.1170536736693051,0.0140070009345525,-0.1244072970982637,0.1384142980328163
7007,119.25,27.25,Drought,-0.0216314198104977,-0.0117617906350759,-0.0098696291754218,-0.0574202170519398,-0.0218826599362081,-0.0355375571157317
7008,119.75,27.25,Drought,-0.06993604376787,-0.0314360539441094,-0.0384999898237605,-0.0536900174659902,-0.026245067419367,-0.0274449500466232
7095,99.25,26.75,Drought,0.0895098677524948,-0.0131759787839487,0.1026858465364436,-0.0816389643065271,-0.0223174607982204,-0.0593215035083066
7096,99.75,26.75,Drought,-0.0237564640078036,-0.0795177347652618,0.0557612707574581,-0.0815961617585447,-0.0307878649066908,-0.0508082968518539
7097,100.25,26.75,Drought,0.0783532785936106,-0.0479104923747502,0.1262637709683609,-0.0647619353453893,-0.0012119375692734,-0.0635499977761158
7098,100.75,26.75,Drought,-0.0327408376999863,-0.0951496484852764,0.0624088107852901,-0.0466546663485283,-0.0212733386150614,-0.0253813277334668
7099,101.25,26.75,Drought,-0.0648296766004255,-0.0817995618357241,0.0169698852352985,0.1243984792095106,-0.0167040905267845,0.1411025697362952
7100,101.75,26.75,Drought,-0.0160169296096441,-0.0398539902204623,0.0238370606108181,-0.0436705213786609,-0.0250866227282277,-0.0185838986504331
7101,102.25,26.75,Drought,-0.123234099379249,-0.0584133365508908,-0.0648207628283581,-0.0752928575288252,-0.1867054361308257,0.1114125786020005
7102,102.75,26.75,Drought,-0.0065815536558474,-0.0562287533433668,0.0496471996875194,0.1482135799016648,-0.0828968790225066,0.2311104589241715
7103,103.25,26.75,Drought,0.3249806504509761,-0.052426464562043,0.3774071150130191,0.3905602632815509,-0.0006182238075369,0.3911784870890877
7104,103.75,26.75,Drought,0.3599025304716433,0.0073602139036149,0.3525423165680282,-0.0687075357984657,0.0008256435208799,-0.0695331793193456
7105,104.25,26.75,Drought,0.2818168344465203,-0.0242588639598851,0.3060756984064054,-0.0604418026734774,0.0253212996585473,-0.0857631023320247
7106,104.75,26.75,Drought,0.2547933863735636,0.001849572476509,0.2529438138970545,-0.0146540757243673,0.0623912513862404,-0.0770453271106077
7107,105.25,26.75,Drought,0.2041235542143382,0.0665689034824272,0.137554650731911,-0.1047512835374152,-0.0008881809159016,-0.1038631026215136
7108,105.75,26.75,Drought,0.2704375166667957,0.0360075945869329,0.2344299220798627,0.2590917931962873,-0.0125356059040206,0.2716273991003078
7109,106.25,26.75,Drought,0.2411929480704326,0.0407000852082501,0.2004928628621824,0.231008162740842,-0.0213753061296791,0.2523834688705212
7110,106.75,26.75,Drought,0.1715704451074296,0.1278858265870003,0.0436846185204293,0.1321751886072977,0.0651608839885456,0.067014304618752
7111,107.25,26.75,Drought,0.0753426617596413,-0.0175651354239273,0.0929077971835686,0.0476384327897623,-0.0211294894628773,0.0687679222526397
7112,107.75,26.75,Drought,0.0061045322238039,0.0129097081632388,-0.0068051759394348,-0.0261860425639499,0.03801066821449,-0.06419671077844
7113,108.25,26.75,Drought,-0.0084627137509929,-0.0267921127406818,0.0183293989896889,0.056480740503578,0.0072608025610577,0.0492199379425202
7114,108.75,26.75,Drought,-0.0201329187403766,-0.0403559215538629,0.0202230028134862,0.0008710651447088,-0.0133246830988519,0.0141957482435607
7115,109.25,26.75,Drought,0.1251898507522859,0.098274455488875,0.0269153952634109,0.0909607020778894,0.0730769751709929,0.0178837269068964
7116,109.75,26.75,Drought,0.0220304261007422,-0.0183916413247089,0.0404220674254512,0.0397826951599469,0.0104194716043269,0.0293632235556199
7117,110.25,26.75,Drought,0.0923701319876316,-0.0095423079362901,0.1019124399239218,0.1408583341440485,-0.0257418217313805,0.166600155875429
7118,110.75,26.75,Drought,0.0659058677072951,-0.020716085177149,0.0866219528844441,0.078801602245844,-0.07492226063965,0.153723862885494
7119,111.25,26.75,Drought,0.0166322444057619,-0.0421353763185331,0.058767620724295,0.0441016512716271,-0.0300070919960622,0.0741087432676894
7120,111.75,26.75,Drought,0.0113309431956492,-0.0270429805763712,0.0383739237720205,-0.0239468173534103,-0.032257039523573,0.0083102221701626
7121,112.25,26.75,Drought,0.0356722501010459,-0.0102925927734937,0.0459648428745396,0.0747671749865822,0.0276267520401353,0.0471404229464469
7122,112.75,26.75,Drought,0.0543207870510889,0.0150456045177863,0.0392751825333025,0.0988267137600896,0.0278686293498742,0.0709580844102154
7123,113.25,26.75,Drought,0.0254638197912637,0.0024070409745155,0.0230567788167482,-0.0121430355325472,0.0180146337771393,-0.0301576693096865
7124,113.75,26.75,Drought,0.0592605150502532,0.0226488749738427,0.0366116400764105,-0.0579964987630184,-0.025115579103292,-0.0328809196597263
7125,114.25,26.75,Drought,-0.033645155603562,-0.007792343811041,-0.025852811792521,-0.1240961475188135,-0.0277012189947024,-0.096394928524111
7126,114.75,26.75,Drought,-0.0101821953584809,0.0003952018637254,-0.0105773972222064,-0.0958291186508573,0.0104152338646413,-0.1062443525154987
7127,115.25,26.75,Drought,-0.0557581613537793,-0.0432714635795389,-0.0124866977742403,-0.1009584295661335,-0.1064109618379141,0.0054525322717805
7128,115.75,26.75,Drought,-0.0290775502749368,-0.008560529306834,-0.0205170209681028,-0.0097962599235918,-0.0365494080168373,0.0267531480932454
7129,116.25,26.75,Drought,-0.0361405835080498,-0.0063169130480715,-0.0298236704599783,0.0120028222482952,-0.0058950626157506,0.0178978848640458
7130,116.75,26.75,Drought,0.0466331345491598,0.005467439403869,0.0411656951452907,0.0413046777581139,-0.024269739773639,0.065574417531753
7131,117.25,26.75,Drought,-0.0816728494310026,-0.057444812850918,-0.0242280365800845,-0.0033815516647606,0.0333125753670591,-0.0366941270318197
7132,117.75,26.75,Drought,0.0295756018891746,0.0224014927606021,0.0071741091285724,0.0262015523912165,0.0227488569607121,0.0034526954305043
7133,118.25,26.75,Drought,0.0309418833225861,-0.0035420047408505,0.0344838880634367,-0.0133553791661353,-0.0415291573044803,0.028173778138345
7134,118.75,26.75,Drought,0.0376201501072715,0.001206693604444,0.0364134565028275,0.0116090991391566,0.0187289465210353,-0.0071198473818786
7135,119.25,26.75,Drought,-0.0189164021122768,-0.0457659932882344,0.0268495911759576,-0.0135013027183911,-0.0022133573432504,-0.0112879453751407
7136,119.75,26.75,Drought,-0.0425238744339569,-0.0075660906701509,-0.034957783763806,0.0033717248829051,0.0067158767900396,-0.0033441519071344
7222,98.75,26.25,Drought,-0.0476219912465547,-0.005188766545142,-0.0424332247014126,-0.0057633620240169,0.0513545017218567,-0.0571178637458736
7223,99.25,26.25,Drought,-0.0004608956195046,0.0214352859210632,-0.0218961815405679,-0.3132309314547844,-0.0191005896629096,-0.2941303417918748
7224,99.75,26.25,Drought,-0.0162737081890241,-0.0271140905533628,0.0108403823643386,-0.5018254537961272,0.2453597790857815,-0.7471852328819087
7225,100.25,26.25,Drought,0.0981474514943065,0.0122850104201889,0.0858624410741176,0.1132527301242176,-0.0447520055792726,0.1580047357034903
7226,100.75,26.25,Drought,-0.1169234744217074,-0.1544576091581243,0.0375341347364169,-0.091216357694775,-0.139396639606326,0.0481802819115509
7227,101.25,26.25,Drought,-0.0018714672798038,-0.0929850664827105,0.0911135992029067,0.0860767295268486,-0.0748909744914377,0.1609677040182863
7228,101.75,26.25,Drought,0.0004582254007064,-0.1026853584115335,0.10314358381224,0.0499898808920629,-0.0963786376991696,0.1463685185912325
7229,102.25,26.25,Drought,0.0867115417851167,0.0509732472774689,0.0357382945076477,-0.0170590480794409,-0.0910369436512466,0.0739778955718057
7230,102.75,26.25,Drought,0.0821393218252667,-0.0352821312164025,0.1174214530416693,-0.0703381984921685,0.032940761981992,-0.1032789604741606
7231,103.25,26.25,Drought,-0.009834468622224,-0.1645872498656798,0.1547527812434557,-0.0215806591472649,-0.0271328212594211,0.0055521621121562
7232,103.75,26.25,Drought,0.1553889880891095,-0.0248838897167248,0.1802728778058344,-0.072383474595375,-0.0181900699961218,-0.0541934045992531
7233,104.25,26.25,Drought,0.2125806435972078,0.0478137046043615,0.1647669389928462,0.0958438729376143,-0.0963503791085888,0.1921942520462032
7234,104.75,26.25,Drought,0.0779379404179723,0.0109735594010746,0.0669643810168976,0.1282577702262219,0.019640175520427,0.1086175947057948
7235,105.25,26.25,Drought,0.1261950404173166,0.008400677157105,0.1177943632602116,0.1135438095114223,-0.0069444279990499,0.1204882375104723
7236,105.75,26.25,Drought,0.1260236153173966,-0.0056706283575801,0.1316942436749768,0.1168989482689446,-0.0545404514559315,0.1714393997248761
7237,106.25,26.25,Drought,0.0874550696502041,-0.0359469331792206,0.1234020028294247,0.1078948587446161,-0.1111041087261078,0.2189989674707239
7238,106.75,26.25,Drought,0.1129183743715437,0.0262330174809222,0.0866853568906215,0.1572412960375914,-0.0030753723470536,0.160316668384645
7239,107.25,26.25,Drought,0.0329416957831963,-0.0319067666198599,0.0648484624030562,0.0729384763550533,-0.0197782691241982,0.0927167454792515
7240,107.75,26.25,Drought,0.0182649701622806,-0.0175492085921619,0.0358141787544426,0.0508385493970979,-0.0238890520036471,0.074727601400745
7241,108.25,26.25,Drought,-0.0152262727589501,-0.0057096735079014,-0.0095165992510486,-0.0304348031038596,-0.0401633595403394,0.0097285564364797
7242,108.75,26.25,Drought,-0.0149745692729614,0.014744870416857,-0.0297194396898184,-0.0108778673697265,0.0123204889287927,-0.0231983562985192
7243,109.25,26.25,Drought,-0.0201221284635984,0.0041849739975469,-0.0243071024611453,-0.0841793873826393,-0.0186467669630785,-0.0655326204195607
7244,109.75,26.25,Drought,0.003319595741535,0.0162229036048725,-0.0129033078633375,-0.0058218635372205,-0.0174597027280637,0.0116378391908431
7245,110.25,26.25,Drought,0.0099159102575925,-0.008525971429783,0.0184418816873755,0.0917343988649613,0.0001512849668027,0.0915831138981586
7246,110.75,26.25,Drought,-0.0225555086725518,-0.0031834969777593,-0.0193720116947925,0.0251396226520824,-0.0139487041437359,0.0390883267958183
7247,111.25,26.25,Drought,-0.0110996746403153,-0.0154874727717061,0.0043877981313908,-0.0116702962827638,-0.0226002819496652,0.0109299856669013
7248,111.75,26.25,Drought,-0.0212522293728546,-0.060337362992503,0.0390851336196484,-0.0444586153914733,-0.0660074125734782,0.0215487971820049
7249,112.25,26.25,Drought,0.0451762282055446,-0.0109411596686388,0.0561173878741834,0.0472637963866578,0.0037628864482693,0.0435009099383885
7250,112.75,26.25,Drought,0.0062222703892465,0.0149475348714999,-0.0087252644822533,-0.0872606265577513,0.0116617116766331,-0.0989223382343844
7251,113.25,26.25,Drought,0.0080843858450454,0.0249504632723382,-0.0168660774272927,-0.0908218261923391,0.0035216340441658,-0.0943434602365049
7252,113.75,26.25,Drought,-0.0431154552735522,-0.0192084826883895,-0.0239069725851627,-0.1857546773176222,-0.0002297125243197,-0.1855249647933025
7253,114.25,26.25,Drought,-0.0560789622445828,0.0273840573642676,-0.0834630196088504,-0.0891708706770403,0.0024994669247682,-0.0916703376018086
7254,114.75,26.25,Drought,-0.0813946001539122,-0.0190904564157483,-0.0623041437381639,-0.0281782508835771,0.0271676263672677,-0.0553458772508449
7255,115.25,26.25,Drought,-0.069566461819874,0.0123542362482446,-0.0819206980681187,-0.0734196817403735,0.0070930765928963,-0.0805127583332699
7256,115.75,26.25,Drought,-0.0424841738543263,-0.0070759054327239,-0.0354082684216023,0.0217901780614476,0.0086763660314859,0.0131138120299616
7257,116.25,26.25,Drought,-0.0281563018799227,0.0333580325685601,-0.0615143344484829,-0.0173226277311323,-0.0079078966235143,-0.009414731107618
7258,116.75,26.25,Drought,0.0483300598164552,0.0461393320728344,0.0021907277436207,0.0359920406085654,-0.0035161966823293,0.0395082372908947
7259,117.25,26.25,Drought,0.0162776255218213,0.0324621178126622,-0.0161844922908408,0.0869004312815446,0.0368741868501032,0.0500262444314414
7260,117.75,26.25,Drought,0.0663317502554221,0.0317552828201783,0.0345764674352437,0.0526639227382962,-0.0032111449357891,0.0558750676740853
7261,118.25,26.25,Drought,0.0699552317946551,0.01411887111851,0.055836360676145,0.0736547481765227,0.01667192064109,0.0569828275354326
7262,118.75,26.25,Drought,0.0008581239515728,-0.0092839987653587,0.0101421227169315,-0.0877465711600606,-0.0809401649519155,-0.006806406208145
7263,119.25,26.25,Drought,-0.0158535047832241,-0.0151043950272447,-0.0007491097559793,-0.0720942281366048,-0.0401628312981316,-0.0319313968384731
7350,98.75,25.75,Drought,-0.0502716554190051,-0.0739961649797909,0.0237245095607858,-0.0206169254971999,-0.0577989090044227,0.0371819835072228
7351,99.25,25.75,Drought,-0.0398750988099201,-0.0567399268840518,0.0168648280741317,-0.1988233487667521,-0.1428579359345519,-0.0559654128322001
7352,99.75,25.75,Drought,0.0029409816247059,-0.0265515947543993,0.0294925763791052,-0.2297777055094397,-0.048008219306029,-0.1817694862034106
7353,100.25,25.75,Drought,0.0719713662978087,-0.0744393924347305,0.1464107587325392,0.0765326192286453,-0.069530346274496,0.1460629655031414
7354,100.75,25.75,Drought,0.068378173302841,-0.1466343499846373,0.2150125232874784,0.1059108831789954,-0.1285928316352393,0.2345037148142347
7355,101.25,25.75,Drought,0.0467529439839343,0.0328569546609181,0.0138959893230161,0.0040494258171385,0.0068882441791785,-0.00283881836204
7356,101.75,25.75,Drought,0.0488940525712138,-0.0811160112760008,0.1300100638472146,-0.0677223590792406,-0.1659702945199021,0.0982479354406614
7357,102.25,25.75,Drought,0.082229020871319,-0.0696195985400696,0.1518486194113886,-0.0666254686229917,-0.0316859191354193,-0.0349395494875723
7358,102.75,25.75,Drought,0.0088328474353534,-0.0647822285130218,0.0736150759483752,-0.0072673718409333,-0.1077659765694544,0.1004986047285211
7359,103.25,25.75,Drought,0.1109074288892791,-0.0940517173343418,0.2049591462236209,0.1203066591110222,0.0032163356826112,0.1170903234284109
7360,103.75,25.75,Drought,0.2382967866400571,-0.0158331220185591,0.2541299086586163,0.2771237838248281,-0.0766808025158105,0.3538045863406386
7361,104.25,25.75,Drought,0.3837132115242054,0.1039836508426221,0.2797295606815833,0.3534239131691243,0.1439866415780352,0.2094372715910891
7362,104.75,25.75,Drought,0.2065757161806314,-0.1868530331741472,0.3934287493547787,0.1268468954039723,-0.0360309385146869,0.1628778339186592
7363,105.25,25.75,Drought,0.2144461249786933,0.0031826081002858,0.2112635168784075,0.3692366681058394,-0.0147684796313967,0.3840051477372361
7364,105.75,25.75,Drought,0.2288280950495284,0.1060065143552886,0.1228215806942397,0.3669347323957876,0.037582091038,0.3293526413577875
7365,106.25,25.75,Drought,0.1644961543874072,0.0373007669863167,0.1271953874010905,0.2483771858450736,-0.0159825403300127,0.2643597261750864
7366,106.75,25.75,Drought,0.0264779173491586,0.0103506477665017,0.0161272695826568,0.0313209109417939,-0.0135790773840639,0.0448999883258579
7367,107.25,25.75,Drought,0.0264348769292151,0.009906418408379,0.016528458520836,0.0172070824630298,-0.0210921426939828,0.0382992251570126
7368,107.75,25.75,Drought,0.0398820605212018,0.0130300329417724,0.0268520275794293,0.0152705414360999,-0.0028428742950224,0.0181134157311223
7369,108.25,25.75,Drought,-0.0713498808013182,0.0342714867154104,-0.1056213675167286,-0.097160873766745,0.0701028116853968,-0.1672636854521418
7370,108.75,25.75,Drought,-0.091589096561936,0.031339222385342,-0.122928318947278,-0.0376034673756625,0.0399725079703787,-0.0775759753460413
7371,109.25,25.75,Drought,-0.0101833541512067,0.0567563620891891,-0.0669397162403958,-0.0309294422309781,0.0669845633417575,-0.0979140055727356
7372,109.75,25.75,Drought,-0.0445791037667593,-0.0050638310291924,-0.0395152727375668,-0.0428669072301602,0.0188734100895173,-0.0617403173196775
7373,110.25,25.75,Drought,-0.0820717688685,-0.0203233797525445,-0.0617483891159554,-0.0604038729367345,-0.0132240324631874,-0.0471798404735471
7374,110.75,25.75,Drought,0.0061376153862472,0.0007908947370513,0.0053467206491958,0.0012699575964479,-0.0296517892008186,0.0309217467972666
7375,111.25,25.75,Drought,-0.0509815066787397,-0.0144105286179863,-0.0365709780607534,0.0224020981708814,0.0127749236377039,0.0096271745331775
7376,111.75,25.75,Drought,-0.0610419019660794,0.0348396035418071,-0.0958815055078865,-0.047934774582862,-0.010496774495256,-0.0374380000876059
7377,112.25,25.75,Drought,0.0025339154882498,-0.0237733091114527,0.0263072245997025,-0.0173660339003462,-0.0375483345588649,0.0201823006585187
7378,112.75,25.75,Drought,-0.0027750526726142,-0.0094160117117632,0.0066409590391489,-0.0550245349455315,0.0099852760902991,-0.0650098110358307
7379,113.25,25.75,Drought,-0.0208937925845426,0.0155453441898444,-0.036439136774387,-0.0414837330648815,0.0274006624833873,-0.0688843955482688
7380,113.75,25.75,Drought,-0.0931227040185621,-0.0492646744056294,-0.0438580296129326,-0.159024423218261,-0.0374182891065777,-0.1216061341116833
7381,114.25,25.75,Drought,-0.038754572724379,0.0137051030143542,-0.0524596757387333,-0.000379286840409,-0.027429035268851,0.0270497484284419
7382,114.75,25.75,Drought,-0.1138010511005595,-0.0003435888951146,-0.1134574622054449,-0.0819889066844613,-0.0079831380448978,-0.0740057686395635
7383,115.25,25.75,Drought,-0.0593435355959152,0.0162922466605811,-0.0756357822564963,-0.0777956335653289,0.0221711935700207,-0.0999668271353497
7384,115.75,25.75,Drought,-0.0624397593817374,0.0088839224967946,-0.0713236818785321,-0.0399847294210279,0.0128384562726775,-0.0528231856937055
7385,116.25,25.75,Drought,-0.035264099015144,0.0468616846718656,-0.0821257836870096,-0.0982386456969617,-0.0016166573927353,-0.0966219883042263
7386,116.75,25.75,Drought,-0.0854985948968136,-0.0398699761957229,-0.0456286187010907,-0.0702381683579359,-0.0299666970730781,-0.0402714712848578
7387,117.25,25.75,Drought,-0.0223553953567791,-0.0005123874687557,-0.0218430078880234,-0.0391787130631573,-0.0259077895143172,-0.0132709235488401
7388,117.75,25.75,Drought,0.0168836617551375,0.0348966060700318,-0.0180129443148942,-0.0022235499198525,-0.0061200654578864,0.0038965155380339
7389,118.25,25.75,Drought,0.0130090897542047,-0.0114693345317148,0.0244784242859195,0.0219904090574056,-0.037317349444209,0.0593077585016146
7390,118.75,25.75,Drought,0.0181154380481713,0.0056277902765835,0.0124876477715878,-0.1277052520794897,-0.0716524690344056,-0.0560527830450841
7391,119.25,25.75,Drought,0.0163461853781701,0.0663640784843309,-0.0500178931061607,-0.0044475696428451,0.1044203342644517,-0.1088679039072969
7477,98.25,25.25,Drought,-0.047260905143251,-0.0122817647527379,-0.034979140390513,-0.0340620690523824,0.0520209071605953,-0.0860829762129778
7478,98.75,25.25,Drought,-0.0430028417584125,-0.0187156296263559,-0.0242872121320565,-0.0549593975608877,0.0144558846454769,-0.0694152822063647
7479,99.25,25.25,Drought,-0.0035355133426373,-0.0422753432607398,0.0387398299181024,0.0656514689011533,0.0047210586595246,0.0609304102416287
